,real x star 1,real y star 1,real x star 2,real y star 2,x fit star 1,y fit star 1,x stderr,y stderr,amplitude error,separation,star1 flux,star2 flux
87,5,5,5,9.8,5.030485591372355,4.9969545954154135,0.05384713068606466,0.05335957070306456,0.06667037965198434,4.800000000000001,1000,1000
88,5,5,5,9.8,4.997935577082309,5.047927254813579,0.04951166448087813,0.04966477301998331,0.06169484423757567,4.800000000000001,1000,1000
89,5,5,5,9.8,5.033247759130915,4.808638768871793,0.04636036584165228,0.04792077938209951,0.060517351948289236,4.800000000000001,1000,1000
90,5,5,5,9.8,5.051475026902267,4.96031020808436,0.05137336011267151,0.05141421985867957,0.06471062892169654,4.800000000000001,1000,1000
91,5,5,5,9.8,5.073747066002891,5.050826782622954,0.04859496547202498,0.047863246081989934,0.06119131582569605,4.800000000000001,1000,1000
92,5,5,5,9.8,5.010469361594996,4.935231979995178,0.043006358082171715,0.043151131681056935,0.05445732472078072,4.800000000000001,1000,1000
93,5,5,5,9.8,4.900103217868055,4.961186733967765,0.058269273127083826,0.05825318449927345,0.07322450661572229,4.800000000000001,1000,1000
94,5,5,5,9.8,4.933532053466756,4.97615103803459,0.042081571168912875,0.04164800992281228,0.05207268750996832,4.800000000000001,1000,1000
95,5,5,5,9.8,4.9874963735725055,5.034640810024749,0.05116950995687429,0.050547937110422714,0.06331793797101755,4.800000000000001,1000,1000
96,5,5,5,9.8,5.066296668177288,5.045339470727373,0.04891594200512998,0.048309646652968746,0.06052076039426647,4.800000000000001,1000,1000
97,5,5,5,9.8,5.113626157656583,5.047402061843466,0.05296310553578726,0.05162679080754832,0.06533159964727846,4.800000000000001,1000,1000
98,5,5,5,9.8,5.0266598471747805,4.98398059795328,0.04917252697677203,0.0494418499027965,0.06139437029612001,4.800000000000001,1000,1000
99,5,5,5,9.8,4.995638052682318,5.004636874341646,0.05063461376533136,0.05097703427240305,0.06377905932428432,4.800000000000001,1000,1000
100,5,5,5,9.100000000000001,4.922377850148805,5.020881694588197,0.05793304520479907,0.056016583936134616,0.0705301421099272,4.1000000000000005,1000,1000
101,5,5,5,9.100000000000001,4.879125577808428,5.059955693394854,0.050827515038602826,0.04838748997954286,0.06271394332329655,4.1000000000000005,1000,1000
102,5,5,5,9.100000000000001,4.99825562484779,5.088134237524571,0.047868414219854195,0.04692389497304678,0.05859849191746855,4.1000000000000005,1000,1000
103,5,5,5,9.100000000000001,4.847774342701207,4.987153003557319,0.05449007071992661,0.052501536252557934,0.06738492024164691,4.1000000000000005,1000,1000
104,5,5,5,9.100000000000001,4.895990206842386,4.961584306700235,0.052488123178624155,0.05154052126082674,0.06576085456279522,4.1000000000000005,1000,1000
105,5,5,5,9.100000000000001,5.073096089359115,4.992303218099915,0.0565472322053229,0.05320621631871586,0.06780545689927406,4.1000000000000005,1000,1000
106,5,5,5,9.100000000000001,5.0026376569121,4.987349067034713,0.05502674426981105,0.053075429284983454,0.06571389335998967,4.1000000000000005,1000,1000
107,5,5,5,9.100000000000001,5.086317649084069,5.003887293268148,0.04737085781120717,0.045823130845326694,0.058672627783125736,4.1000000000000005,1000,1000
108,5,5,5,9.100000000000001,4.979594950625977,4.985163252326953,0.051462569962216057,0.05001354622520106,0.06262185097741886,4.1000000000000005,1000,1000
109,5,5,5,9.100000000000001,4.964536337168442,4.942938600033373,0.04603485640602982,0.04430693965920724,0.055669442907642475,4.1000000000000005,1000,1000
110,5,5,5,9.100000000000001,4.945267522569132,5.01400266606073,0.04773521445356232,0.04631587559623534,0.05827116885178884,4.1000000000000005,1000,1000
111,5,5,5,9.100000000000001,5.015302392285861,5.0328182104452965,0.04453752682272875,0.042894083760714685,0.05420837210909552,4.1000000000000005,1000,1000
112,5,5,5,9.100000000000001,4.979201997166487,4.940442694610597,0.050535623982899174,0.050375119841438214,0.06459183396855865,4.1000000000000005,1000,1000
113,5,5,5,9.100000000000001,5.071760676147746,4.967773680789937,0.05045076569758482,0.048379971452968136,0.06159591205505909,4.1000000000000005,1000,1000
