,real x star 1,real y star 1,real x star 2,real y star 2,x fit star 1,y fit star 1,x stderr,y stderr,separation,star1 flux,star2 flux
6016,5,5,5,5.2,5.0014021806903814,5.01273881880815,0.01309717453701717,0.013324544708609009,0.2,1000,1600
6017,5,5,5,5.2,5.018751662011159,4.9944489634772244,0.012960403369578181,0.013370882491369104,0.2,1000,1600
6018,5,5,5,5.2,5.011659245939836,5.025634120539658,0.014085205717428733,0.014276384966147809,0.2,1000,1600
6019,5,5,5,5.2,4.998357366618232,4.991050702610262,0.012907599038497955,0.01336748450121576,0.2,1000,1600
6020,5,5,5,5.2,5.016374834771411,5.007166176058853,0.014527406165634613,0.01478642032264381,0.2,1000,1600
6021,5,5,5,5.2,4.99709818454266,5.031393084864849,0.014441281179059871,0.014826644819108307,0.2,1000,1600
6022,5,5,5,5.2,4.997989672589666,4.979432743749839,0.014034767423726939,0.01443483341837256,0.2,1000,1600
6023,5,5,5,5.2,4.995265589883538,4.998063088385521,0.012865924012298094,0.013322827652700818,0.2,1000,1600
6024,5,5,5,5.2,5.0042185771892225,4.997828844268708,0.012848914350723429,0.013126965497735064,0.2,1000,1600
6025,5,5,5,5.2,5.011591538003655,5.014368655191185,0.014486150330710615,0.01478605544442625,0.2,1000,1600
6026,5,5,5,5.2,4.980753130135661,5.014002046072079,0.012943927229944693,0.013198518953143716,0.2,1000,1600
6027,5,5,5,5.2,4.999815790313398,4.983253220293179,0.013226249792503095,0.013483856115628133,0.2,1000,1600
6028,5,5,5,5.2,4.998835812819302,4.993857252374334,0.01319609906676495,0.01329012756453845,0.2,1000,1600
6029,5,5,5,5.2,4.992388142568811,5.0133566179725255,0.012585511923357917,0.012724161621075333,0.2,1000,1600
6030,5,5,5,5.2,5.007149523191016,4.994609671183304,0.012910384764146972,0.013276170231655457,0.2,1000,1600
6031,5,5,5,5.2,5.0018568682811875,5.016867720841257,0.012625233725367332,0.01284773032685482,0.2,1000,1600
6032,5,5,5,5.2,5.008943086859754,5.014443817657809,0.013406865838241524,0.013653339454378487,0.2,1000,1600
6033,5,5,5,5.2,5.002969167383072,4.980579743192765,0.014277197707610689,0.014685873753369614,0.2,1000,1600
6034,5,5,5,5.2,5.001759801394464,4.991313074155751,0.0139768876844006,0.014205859416447265,0.2,1000,1600
6035,5,5,5,5.2,4.999787096939711,5.001443736740023,0.012124972270766069,0.012427912703936067,0.2,1000,1600
6036,5,5,5,5.2,5.000136845718917,4.96391020590018,0.013596081510107997,0.01391237526706251,0.2,1000,1600
6037,5,5,5,5.2,4.984363312655019,4.973784673654496,0.01293416968883027,0.013486058700292453,0.2,1000,1600
6038,5,5,5,5.2,4.999858225473631,4.988963612125102,0.013168577261844432,0.01329847003603931,0.2,1000,1600
6039,5,5,5,5.2,4.9855522641098675,4.994687953015091,0.012746335479522303,0.013095136297822206,0.2,1000,1600
6040,5,5,5,5.2,5.001594491477684,5.00626617571873,0.014571223094077225,0.015089862194227838,0.2,1000,1600
6041,5,5,5,5.2,5.005113489798754,5.024457341347024,0.013432383132228828,0.013657981686390638,0.2,1000,1600
