,real x,real y,x fit,y fit,x stderr,y stderr,star flux
14352,5,5,4.995859025455438,4.853851347755854,0.11576201940489553,0.1148978799943263,60
14353,5,5,5.043165872656237,4.790684222234111,0.13958199422967027,0.14140403086598244,60
14354,5,5,5.032164500726202,4.990237925654277,0.0879901614576928,0.08635458531014968,60
14355,5,5,5.195730608436892,4.954357311679342,0.09273433144730536,0.09486868348062212,60
14356,5,5,5.12456217973768,5.2150824199453165,0.10468540120799942,0.10545830067142496,60
14357,5,5,4.931201506445386,5.078642684119553,0.09417170552801969,0.09486653755078772,60
14358,5,5,4.992306562599487,5.220663674712041,0.09430068173066727,0.09538110538507315,60
14359,5,5,4.878385523899313,4.9214406269061115,0.09904439914849258,0.09829687216250649,60
14360,5,5,4.933725651706048,4.723869073940229,0.18524310372257227,0.18764505564465173,60
14361,5,5,4.77602148607878,5.025030894800577,0.08770632669463187,0.08867097240164018,60
14362,5,5,4.991461612225421,4.962923922622569,0.097914192259133,0.09966762081681847,60
14363,5,5,5.065743535156845,5.123162828550929,0.09304641919765826,0.0953623904635625,60
14364,5,5,5.032360433176407,5.083416141933154,0.08471691808925383,0.08604530433397055,60
14365,5,5,4.790716429446351,5.02322129131765,0.1020480309983002,0.10110494188476876,60
14366,5,5,5.081758501876912,5.0089373732501,0.09248298958084858,0.09277087818711646,60
14367,5,5,5.105123472227624,5.115398226433266,0.09289312230493826,0.09327306594326853,60
14368,5,5,4.996810370546496,4.9594328603669275,0.10268020651072235,0.1038444602234627,60
14369,5,5,5.118397693749489,4.8483586158576815,0.0967053661044801,0.09586182631824545,60
14370,5,5,4.978197561789793,5.004525162386839,0.09005393433020457,0.08836672507865986,60
14371,5,5,5.082028188429925,5.108148146589113,0.09156006488201873,0.09019095814332366,60
14372,5,5,5.157727173624196,4.901153889943305,0.11261674788701499,0.1121162251937483,60
14373,5,5,5.200842435563877,5.079360630518192,0.12294025000745545,0.12382997317194354,60
14374,5,5,4.823767751684171,4.906659244267552,0.0860786534914206,0.08879989354632273,60
14375,5,5,5.173419612211503,5.077896240374553,0.10079362845922653,0.10148568354015448,60
14376,5,5,5.070433637178856,4.99462451604326,0.09388309378059052,0.09339710557471462,60
14377,5,5,5.009258305796586,5.0473682241404925,0.12684936404301309,0.12819581145214054,60
14378,5,5,5.086097607311832,4.923092207317659,0.1001441806481741,0.09828116536297034,60
14379,5,5,5.034427973847495,4.998011992593903,0.12010343548992256,0.11943884047128471,60
14380,5,5,4.786937083991286,4.8477814803623716,0.08778675254697471,0.08785612762956711,60
14381,5,5,4.996341550979376,5.146401557288425,0.1017506440196729,0.10321109973105466,60
14382,5,5,4.920592326095609,4.722491480718501,0.12606229900077143,0.12093848856925046,60
14383,5,5,4.963524379027449,4.822236309396887,0.09999261741062983,0.10028164794326018,60
14384,5,5,4.946785526947826,4.98099831497709,0.11363243198906635,0.1169672910249187,60
14385,5,5,5.01043739113629,5.133118795681355,0.08858298291110257,0.08830474453206891,60
14386,5,5,6.341739091706956,2.6102208808995098,79.28691344099707,55.220815422680744,60
14387,5,5,4.951680060807693,5.27106722669886,0.09407323444956742,0.08717658634787698,60
14388,5,5,4.891178132952852,5.0250769272094615,0.11901214306388491,0.12200361314840488,60
14389,5,5,4.895685522762159,4.804790340125003,0.13932187704846696,0.14009041411608872,60
14390,5,5,4.933330092690497,4.980657082962084,0.11806105851441107,0.11423520298599342,60
14391,5,5,5.043570977366,4.86520630119123,0.08001965942589578,0.07998789570769127,60
14392,5,5,4.921537394373434,4.932038702187495,0.09138275017754097,0.09059042594947679,60
14393,5,5,4.86493838722604,4.875384296279461,0.1261708369707628,0.12320041092878348,60
14394,5,5,5.290405981563057,5.122187431261994,0.08540254789634395,0.09486175034819226,60
14395,5,5,5.001442243998941,5.160252438731339,0.10275141831244629,0.10285113735823065,60
14396,5,5,5.150272324813982,4.920933016902738,0.13128119395456764,0.13220898657328556,60
14397,5,5,5.147004456047028,5.184922129366173,0.10404430578832598,0.10298650899956349,60
14398,5,5,5.097043581346107,4.979932102589998,0.12914620284671788,0.1300279524567475,60
14399,5,5,5.103189106686172,4.717790764965851,0.14997054525601777,0.15240248356793573,60
14400,5,5,5.164395618095568,4.988790078588835,0.11660745172973504,0.11667770437370635,60
14401,5,5,5.117953376649597,5.016655820584622,0.12217324388486238,0.12069305343447136,60
14402,5,5,4.927263779396147,4.962538914735715,0.10170099437933809,0.10042214127210049,60
14403,5,5,5.039142399316482,4.762830534483232,0.12127048369910427,0.12311301875843715,60
